"Percentage of students in primary education who are female (%)","Cameroon","2003",45.69568,
"Percentage of students in primary education who are female (%)","Cameroon","2004",45.78869,
"Percentage of students in primary education who are female (%)","Cameroon","2005",45.24648,‡
"Percentage of students in primary education who are female (%)","Cameroon","2006",45.24646,
"Percentage of students in primary education who are female (%)","Cameroon","2007",45.88013,
"Percentage of students in primary education who are female (%)","Cameroon","2008",45.87267,
"Percentage of students in primary education who are female (%)","Cameroon","2009",46.05535,
"Percentage of students in primary education who are female (%)","Cameroon","2010",46.00207,
"Percentage of students in primary education who are female (%)","Cameroon","2011",46.16698,
"Percentage of students in primary education who are female (%)","Cameroon","2012",46.35875,
"Percentage of students in primary education who are female (%)","Egypt","1999",46.68987,‡
"Percentage of students in primary education who are female (%)","Egypt","2000",46.9071,‡
"Percentage of students in primary education who are female (%)","Egypt","2001",47.15847,‡
"Percentage of students in primary education who are female (%)","Egypt","2002",47.37107,‡
"Percentage of students in primary education who are female (%)","Egypt","2003",47.60759,‡
"Percentage of students in primary education who are female (%)","Egypt","2004",47.87272,‡
"Percentage of students in primary education who are female (%)","Egypt","2005",47.336,
"Percentage of students in primary education who are female (%)","Egypt","2006",47.40855,
"Percentage of students in primary education who are female (%)","Egypt","2007",47.59621,
"Percentage of students in primary education who are female (%)","Egypt","2009",47.7916,
"Percentage of students in primary education who are female (%)","Egypt","2010",47.85334,
"Percentage of students in primary education who are female (%)","Egypt","2011",47.40263,
"Percentage of students in primary education who are female (%)","Egypt","2012",47.87102,
"Percentage of students in primary education who are female (%)","Syrian Arab Republic","1999",46.83908,
"Percentage of students in primary education who are female (%)","Syrian Arab Republic","2000",46.99671,
"Percentage of students in primary education who are female (%)","Syrian Arab Republic","2001",47.19715,
"Percentage of students in primary education who are female (%)","Syrian Arab Republic","2002",47.23981,
"Percentage of students in primary education who are female (%)","Syrian Arab Republic","2003",47.5393,
"Percentage of students in primary education who are female (%)","Syrian Arab Republic","2004",47.58615,
"Percentage of students in primary education who are female (%)","Syrian Arab Republic","2005",47.76513,
"Percentage of students in primary education who are female (%)","Syrian Arab Republic","2006",47.83757,
"Percentage of students in primary education who are female (%)","Syrian Arab Republic","2007",47.8428,
"Percentage of students in primary education who are female (%)","Syrian Arab Republic","2008",47.9095,
"Percentage of students in primary education who are female (%)","Syrian Arab Republic","2009",47.93169,
"Percentage of students in primary education who are female (%)","Syrian Arab Republic","2010",47.91126,
"Percentage of students in primary education who are female (%)","Syrian Arab Republic","2011",48.0219,
"Percentage of students in primary education who are female (%)","Syrian Arab Republic","2012",48.00448,
"Percentage of students in primary education who are female (%)","Guinea-Bissau","2000",40.32298,
"Percentage of students in primary education who are female (%)","Guinea-Bissau","2010",48.33985,
"Percentage of students in primary education who are female (%)","Liberia","1999",42.37951,
"Percentage of students in primary education who are female (%)","Liberia","2000",41.91934,
"Percentage of students in primary education who are female (%)","Liberia","2006",47.32556,
"Percentage of students in primary education who are female (%)","Liberia","2008",46.91778,
"Percentage of students in primary education who are female (%)","Liberia","2009",46.46716,
"Percentage of students in primary education who are female (%)","Liberia","2011",46.91313,
"Percentage of students in primary education who are female (%)","Uruguay","1999",48.58743,
"Percentage of students in primary education who are female (%)","Uruguay","2000",48.52453,
"Percentage of students in primary education who are female (%)","Uruguay","2001",48.41458,
